event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1304712817.475003	53767	1				K U W	y	323.372	283.337	2.381	4.701	324.000	y	550.225	520.483	y	120.0	"653.453 159.194 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	68	545	418
STATE	1304712817.508180	53800	1				K U W	y	325.996	278.813	2.624	4.524	324.000	y	548.184	518.284	y	120.0	"669.634 147.438 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	68	545	418
STATE	1304712817.541121	53833	1				K U W	y	328.862	274.465	2.866	4.348	324.000	y	546.178	516.054	y	120.0	"685.814 135.683 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	68	545	418
STATE	1304712817.574304	53866	1				K U W	y	331.971	270.293	3.109	4.172	324.000	y	544.207	513.792	y	120.0	"701.994 123.927 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n
STATE	1304712817.606569	53898	1				K U W	y	335.323	266.298	3.352	3.995	324.000	y	542.272	511.499	y	120.0	"718.175 112.171 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n
STATE	1304712817.640328	53932	1				K U W	y	338.918	262.479	3.595	3.819	324.000	y	540.374	509.176	y	120.0	"734.355 100.416 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	69	678	487
EVENT	1304712817.655031	53947	1	bonus	target_disappears	None
STATE	1304712817.674597	53966	1				K U W	y	342.755	258.836	3.837	3.643	324.000	y	538.515	506.821	y	120.0	"750.535 88.660 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	69	677	487
STATE	1304712817.707835	54000	1				K U W	y	346.835	255.370	4.080	3.466	324.000	y	536.697	504.435	y	120.0	"766.716 76.904 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	69	677	487
STATE	1304712817.741010	54032	1				K U W	y	351.158	252.080	4.323	3.290	324.000	y	534.920	502.018	y	120.0	"782.896 65.148 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n
STATE	1304712817.774259	54065	1				K U W	y	355.723	248.966	4.565	3.114	324.000	y	533.186	499.570	y	120.0	"799.076 53.393 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	591	383
STATE	1304712817.807484	54098	1				K U W	y	360.531	246.029	4.808	2.937	324.000	y	531.497	497.090	y	100.0	"815.257 41.637 "	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	591	383
EVENT	1304712817.821390	54112	1	press	right	None
STATE	1304712817.840788	54132	1				K U W	y	365.582	243.268	5.051	2.761	324.000	y	529.856	494.579	y	100.0	"831.437 29.881 "	""	Y	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	70	590	382
STATE	1304712817.872666	54163	1				K U W	y	370.856	240.707	5.274	2.560	318.000	y	528.264	492.037	y	100.0	"847.617 18.126 "	""	Y	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	70	589	382
STATE	1304712817.905698	54196	1				K U W	y	376.330	238.370	5.475	2.337	312.000	y	526.722	489.463	y	100.0	"863.798 6.370 "	""	Y	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	70	589	382
EVENT	1304712817.919623	54210	1	release	right	None
EVENT	1304712817.919694	54210	1	bounds_remove	missile	None
STATE	1304712817.938935	54230	1				K U W	y	381.981	236.276	5.651	2.095	306.000	y	525.233	486.858	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	589	382
STATE	1304712817.972020	54263	1				K U W	y	387.808	234.424	5.827	1.852	306.000	y	523.799	484.224	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	589	381
STATE	1304712818.005106	54297	1				K U W	y	393.808	232.815	6.000	1.609	306.000	y	522.421	481.559	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	590	381
STATE	1304712818.037107	54329	1				K U W	y	399.808	231.448	6.000	1.366	306.000	y	521.100	478.865	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	590	381
STATE	1304712818.070178	54362	1				K U W	y	405.808	230.324	6.000	1.124	306.000	y	519.838	476.144	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	70	590	381
STATE	1304712818.103076	54395	1				K U W	y	411.808	229.443	6.000	0.881	306.000	y	518.635	473.395	y	100.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	661	388
STATE	1304712818.136194	54428	1				K U W	y	417.808	228.805	6.000	0.638	306.000	y	517.491	470.622	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	661	387
STATE	1304712818.169245	54461	1				K U W	y	423.808	228.409	6.000	0.396	306.000	y	516.409	467.824	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	386
EVENT	1304712818.183261	54475	1	score-	vlcty	7
EVENT	1304712818.183338	54475	1	score-	flight	7
EVENT	1304712818.183408	54475	1	score+	cntrl	6
EVENT	1304712818.183490	54475	1	score+	flight	6
STATE	1304712818.202728	54494	1				K U W	y	429.808	228.256	6.000	0.153	306.000	y	515.389	465.003	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	387
STATE	1304712818.234541	54526	1				K U W	y	435.808	228.346	6.000	-0.090	306.000	y	514.433	462.159	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	388
STATE	1304712818.268536	54560	1				K U W	y	441.808	228.678	6.000	-0.332	306.000	y	513.542	459.294	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	388
STATE	1304712818.302477	54594	1				K U W	y	447.808	229.254	6.000	-0.575	306.000	y	512.718	456.410	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	387
STATE	1304712818.335623	54627	1				K U W	y	453.808	230.072	6.000	-0.818	306.000	y	511.962	453.507	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	387
STATE	1304712818.367454	54659	1				K U W	y	459.808	231.132	6.000	-1.061	306.000	y	511.277	450.586	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	662	387
STATE	1304712818.401361	54693	1				K U W	y	465.808	232.435	6.000	-1.303	306.000	y	510.665	447.649	y	80.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	71	663	387
EVENT	1304712818.416177	54708	1	press	right	None
STATE	1304712818.435549	54727	1				K U W	y	471.808	233.981	6.000	-1.546	306.000	y	510.128	444.697	y	60.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	71	663	387
STATE	1304712818.467580	54759	1				K U W	y	477.808	235.787	6.000	-1.806	300.000	y	509.669	441.733	y	60.0	""	""	Y	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	71	663	387
EVENT	1304712818.481305	54773	1	bonus	cue_appears	incorrect
STATE	1304712818.500454	54792	1				K U W	y	483.808	237.867	6.000	-2.080	294.000	y	509.292	438.756	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	717	407
STATE	1304712818.534490	54826	1				K U W	y	489.808	240.232	6.000	-2.365	288.000	y	508.999	435.771	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	718	409
STATE	1304712818.567542	54859	1				K U W	y	495.808	242.891	6.000	-2.659	282.000	y	508.794	432.778	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	719	409
STATE	1304712818.600605	54892	1				K U W	y	501.808	245.848	6.000	-2.957	276.000	y	508.682	429.780	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	719	408
STATE	1304712818.633705	54925	1				K U W	y	507.808	249.105	6.000	-3.257	270.000	y	508.668	426.780	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	720	407
STATE	1304712818.667037	54959	1				K U W	y	513.777	252.660	5.969	-3.555	264.000	y	508.756	423.781	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	y	n	n	n	n	72	720	406
EVENT	1304712818.680925	54973	1	release	right	None
STATE	1304712818.700216	54992	1				K U W	y	519.683	256.509	5.906	-3.849	258.000	y	508.951	420.788	y	60.0	""	""	B	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	72	720	406
STATE	1304712818.733384	55024	1				K U W	y	525.527	260.651	5.844	-4.142	258.000	y	509.260	417.804	y	40.0	""	""	B	0	0	0	10	U	0	0	58	y	n	n	n	n	n	n	72	720	406
EVENT	1304712818.748078	55039	1	press	fire	None
EVENT	1304712818.748242	55039	1	bonus	cue_disappears	None
STATE	1304712818.767439	55058	1				K U W	y	531.309	265.087	5.782	-4.436	258.000	y	509.689	414.834	y	40.0	"520.849 282.659 "	""	B	0	0	0	10	U	0	0	57	y	n	n	y	n	n	n	72	720	406
STATE	1304712818.799489	55090	1				K U W	y	537.028	269.816	5.719	-4.729	258.000	y	510.245	411.886	y	40.0	"516.691 302.222 "	""	B	0	0	0	10	U	0	0	57	y	n	n	y	n	n	n	72	720	405
EVENT	1304712818.813641	55104	1	release	fire	None
STATE	1304712818.832930	55124	1				K U W	y	542.685	274.838	5.657	-5.023	258.000	y	510.936	408.967	y	40.0	"512.533 321.785 "	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712818.864995	55156	1				K U W	y	548.279	280.154	5.594	-5.316	258.000	y	511.771	406.086	y	40.0	"508.374 341.348 "	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712818.897911	55189	1				K U W	y	553.811	285.764	5.532	-5.609	258.000	y	512.760	403.253	y	40.0	"504.216 360.911 "	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
EVENT	1304712818.911743	55202	1	collide	missile_0	mine_0
EVENT	1304712818.911849	55203	1	collide	untagged_foe_mine	None
STATE	1304712818.931023	55222	1				K U W	y	559.281	291.667	5.470	-5.903	258.000	y	513.915	400.484	y	40.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712818.963874	55255	1				K U W	y	564.688	297.667	5.407	-6.000	258.000	y	515.243	397.795	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712818.996856	55288	1				K U W	y	570.033	303.667	5.345	-6.000	258.000	y	516.752	395.202	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	719	404
STATE	1304712819.029783	55322	1				K U W	y	575.315	309.667	5.283	-6.000	258.000	y	518.447	392.726	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712819.062839	55355	1				K U W	y	580.536	315.667	5.220	-6.000	258.000	y	520.329	390.390	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
STATE	1304712819.096080	55388	1				K U W	y	585.693	321.667	5.158	-6.000	258.000	y	522.397	388.217	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	n	n	n	n	n	72	720	404
EVENT	1304712819.110960	55403	1	press	right	None
STATE	1304712819.130099	55422	1				K U W	y	590.789	327.667	5.095	-6.000	258.000	y	524.643	386.228	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	y	n	n	n	n	72	720	404
STATE	1304712819.161932	55454	1				K U W	y	595.792	333.667	5.003	-6.000	252.000	y	527.056	384.445	y	20.0	""	""	B	0	0	0	10	U	0	0	57	y	n	y	n	n	n	n
STATE	1304712819.195286	55487	1				K U W	y	600.672	339.667	4.881	-6.000	246.000	y	529.619	382.886	y	0.0	""	""	B	0	0	0	10	U	0	0	57	y	n	y	n	n	n	n	73	736	442
EVENT	1304712819.210149	55502	1	press	fire	None
EVENT	1304712819.210352	55502	1	score-	vlcty	7
EVENT	1304712819.210441	55502	1	score-	flight	7
EVENT	1304712819.210568	55502	1	score+	cntrl	6
EVENT	1304712819.210677	55502	1	score+	flight	6
STATE	1304712819.229969	55522	1				K U W	y	605.403	345.667	4.731	-6.000	240.000	y	532.312	381.564	y	0.0	"591.521 360.222 "	""	B	0	0	0	10	U	0	0	56	y	n	y	y	n	n	n	73	737	442
STATE	1304712819.261008	55553	1				K U W	y	609.957	351.667	4.554	-6.000	234.000	y	535.112	380.486	y	0.0	"581.521 377.542 "	""	B	0	0	0	10	U	0	0	56	y	n	y	y	n	n	n	73	737	441
STATE	1304712819.294136	55586	1				K U W	y	614.311	357.667	4.354	-6.000	228.000	y	537.994	379.655	y	0.0	"571.521 394.863 "	""	B	0	0	0	10	U	0	0	56	y	n	y	y	n	n	n	73	737	441
STATE	1304712819.327060	55619	1				K U W	y	618.442	363.667	4.131	-6.000	222.000	y	540.937	379.070	y	0.0	"561.521 412.183 "	""	B	0	0	0	10	U	0	0	56	y	n	y	y	n	n	n	73	737	441
EVENT	1304712819.341170	55633	1	release	fire	None
STATE	1304712819.360553	55652	1				K U W	y	622.329	369.667	3.888	-6.000	216.000	y	543.917	378.726	y	0.0	"551.521 429.504 "	""	B	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	73	737	441
STATE	1304712819.393638	55685	1				K U W	y	625.958	375.667	3.628	-6.000	210.000	y	546.915	378.614	y	0.0	"541.521 446.824 "	""	B	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	779	469
STATE	1304712819.426788	55719	1				K U W	y	629.312	381.667	3.354	-6.000	204.000	y	549.913	378.725	y	0.0	"531.521 464.145 "	""	B	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	779	471
STATE	1304712819.459650	55751	1				K U W	y	632.381	387.667	3.069	-6.000	198.000	y	552.895	379.049	y	0.0	"521.521 481.465 "	""	B	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	780	473
STATE	1304712819.496923	55789	1				K U W	y	635.156	393.667	2.775	-6.000	192.000	y	555.849	379.574	y	340.0	"511.521 498.786 "	""	B	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	781	473
EVENT	1304712819.507043	55799	1	release	right	None
STATE	1304712819.526473	55818	1				K U W	y	637.633	399.667	2.477	-6.000	186.000	y	558.762	380.289	y	340.0	"501.521 516.106 "	""	B	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	781	473
STATE	1304712819.559335	55851	1				K U W	y	639.811	405.667	2.179	-6.000	186.000	y	561.625	381.186	y	340.0	"491.521 533.427 "	""	B	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	781	472
EVENT	1304712819.573015	55865	1	bonus	target_appears	correct
STATE	1304712819.592428	55884	1				K U W	y	641.692	411.667	1.880	-6.000	186.000	y	564.429	382.253	y	340.0	"481.521 550.747 "	""	X	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	782	472
STATE	1304712819.625402	55917	1				K U W	y	643.274	417.667	1.582	-6.000	186.000	y	567.166	383.482	y	340.0	"471.521 568.068 "	""	X	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	782	473
STATE	1304712819.658625	55950	1				K U W	y	644.557	423.667	1.284	-6.000	186.000	y	569.828	384.865	y	340.0	"461.521 585.388 "	""	X	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	783	474
STATE	1304712819.690961	55983	1				K U W	y	645.542	429.667	0.985	-6.000	186.000	y	572.410	386.393	y	340.0	"451.521 602.709 "	""	X	0	0	0	10	U	0	0	56	y	n	n	n	n	n	n	74	783	474
EVENT	1304712819.705700	55997	1	press	right	None
STATE	1304712819.725222	56016	1				K U W	y	646.229	435.667	0.687	-6.000	186.000	y	574.905	388.058	y	340.0	"441.521 620.029 "	""	X	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	784	475
STATE	1304712819.758476	56049	1				K U W	y	646.616	441.667	0.387	-6.000	180.000	y	577.308	389.854	y	340.0	"431.521 637.350 "	""	X	0	0	0	10	U	0	0	56	y	n	y	n	n	n	n	74	785	474
EVENT	1304712819.773209	56064	1	press	fire	None
STATE	1304712819.792683	56083	1				K U W	y	646.704	447.635	0.088	-5.969	174.000	y	579.613	391.774	y	340.0	"421.521 654.670 624.116 441.667 "	""	X	0	0	0	10	U	0	0	55	y	n	y	y	n	n	n	74	786	474
EVENT	1304712819.863427	56154	1	release	fire	None
EVENT	1304712819.863515	56154	1	bonus	target_disappears	None
STATE	1304712819.882920	56174	1				K U W	y	646.500	453.542	-0.205	-5.906	168.000	y	581.817	393.809	y	340.0	"411.521 671.991 604.226 439.576 "	""	X	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n	74	788	474
STATE	1304712819.914989	56206	1				K U W	y	646.009	459.355	-0.490	-5.814	162.000	y	583.916	395.953	y	340.0	"401.521 689.311 584.335 437.486 "	""	X	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n	74	788	474
STATE	1304712819.948118	56239	1				K U W	y	645.245	465.047	-0.764	-5.692	156.000	y	585.908	398.196	y	340.0	"391.521 706.632 564.445 435.395 "	""	X	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n	74	789	475
EVENT	1304712819.962013	56253	1	release	right	None
STATE	1304712819.981343	56272	1				K U W	y	644.221	470.588	-1.024	-5.542	150.000	y	587.790	400.533	y	320.0	"381.521 723.952 544.554 433.304 "	""	X	0	0	0	10	U	0	0	55	y	n	n	n	n	n	n	74	790	475
STATE	1304712820.014315	56306	1				K U W	y	642.937	475.980	-1.284	-5.392	150.000	y	589.560	402.955	y	320.0	"371.521 741.273 524.664 431.214 "	""	X	0	0	0	10	U	0	0	55	y	n	n	n	n	n	n	74	791	475
STATE	1304712820.046453	56338	1				K U W	y	641.393	481.221	-1.544	-5.242	150.000	y	591.217	405.456	y	320.0	"361.521 758.593 504.773 429.123 "	""	X	0	0	0	10	U	0	0	55	y	n	n	n	n	n	n	74	791	476
EVENT	1304712820.060407	56352	1	release	thrust	None
STATE	1304712820.079776	56371	1				K U W	y	639.589	486.313	-1.804	-5.092	150.000	y	592.757	408.030	y	320.0	"351.521 775.914 484.883 427.033 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	792	476
EVENT	1304712820.092494	56384	1	bounds_remove	missile	None
STATE	1304712820.111835	56404	1				K U W	y	637.786	491.404	-1.804	-5.092	150.000	y	594.182	410.670	y	320.0	"464.992 424.942 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	793	477
STATE	1304712820.144985	56437	1				K U W	y	635.982	496.496	-1.804	-5.092	150.000	y	595.496	413.367	y	320.0	"445.102 422.852 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	793	477
STATE	1304712820.177985	56470	1				K U W	y	634.179	501.588	-1.804	-5.092	150.000	y	596.701	416.115	y	320.0	"425.212 420.761 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	793	477
STATE	1304712820.210907	56503	1				K U W	y	632.375	506.679	-1.804	-5.092	150.000	y	597.800	418.906	y	320.0	"405.321 418.671 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	794	478
EVENT	1304712820.224978	56517	1	score-	vlcty	7
EVENT	1304712820.225057	56517	1	score-	flight	7
EVENT	1304712820.225130	56517	1	score+	cntrl	6
EVENT	1304712820.225213	56517	1	score+	flight	6
STATE	1304712820.244746	56536	1				K U W	y	630.572	511.771	-1.804	-5.092	150.000	y	598.799	421.735	y	320.0	"385.431 416.580 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	74	794	478
EVENT	1304712820.258527	56550	1	press	left	None
STATE	1304712820.277701	56569	1				K U W	y	628.768	516.862	-1.804	-5.092	150.000	y	599.700	424.596	y	320.0	"365.540 414.489 "	""	X	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	74	794	478
STATE	1304712820.309951	56602	1				K U W	y	626.964	521.954	-1.804	-5.092	156.000	y	600.509	427.485	y	320.0	"345.650 412.399 "	""	X	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	74	794	478
EVENT	1304712820.324072	56616	1	release	left	None
STATE	1304712820.343323	56635	1				K U W	y	625.161	527.045	-1.804	-5.092	162.000	y	601.230	430.397	y	320.0	"325.759 410.308 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n
STATE	1304712820.376438	56668	1				K U W	y	623.357	532.137	-1.804	-5.092	162.000	y	601.868	433.329	y	320.0	"305.869 408.218 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	810	538
STATE	1304712820.409601	56701	1				K U W	y	621.554	537.228	-1.804	-5.092	162.000	y	602.426	436.276	y	320.0	"285.979 406.127 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	810	539
STATE	1304712820.441759	56733	1				K U W	y	619.750	542.320	-1.804	-5.092	162.000	y	602.910	439.237	y	300.0	"266.088 404.037 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	810	540
STATE	1304712820.474974	56767	1				K U W	y	617.946	547.411	-1.804	-5.092	162.000	y	603.323	442.208	y	300.0	"246.198 401.946 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	810	540
STATE	1304712820.508099	56800	1				K U W	y	616.143	552.503	-1.804	-5.092	162.000	y	603.669	445.188	y	300.0	"226.307 399.855 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	809	541
STATE	1304712820.541221	56833	1				K U W	y	614.339	557.595	-1.804	-5.092	162.000	y	603.953	448.175	y	300.0	"206.417 397.765 "	""	X	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	75	809	541
EVENT	1304712820.555830	56848	1	press	right	None
STATE	1304712820.575180	56867	1				K U W	y	612.536	562.686	-1.804	-5.092	162.000	y	604.177	451.166	y	300.0	"186.526 395.674 "	""	X	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	75	809	541
STATE	1304712820.607304	56899	1				K U W	y	610.732	567.778	-1.804	-5.092	156.000	y	604.345	454.162	y	300.0	"166.636 393.584 "	""	X	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n
STATE	1304712820.640614	56932	1				K U W	y	608.929	572.869	-1.804	-5.092	150.000	y	604.461	457.159	y	300.0	"146.745 391.493 "	""	X	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	76	707	529
STATE	1304712820.672471	56964	1				K U W	y	607.125	577.961	-1.804	-5.092	144.000	y	604.527	460.159	y	300.0	"126.855 389.403 "	""	X	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	76	707	529
EVENT	1304712820.687566	56979	1	bonus	cue_appears	correct
STATE	1304712820.706967	56999	1				K U W	y	605.321	583.052	-1.804	-5.092	138.000	y	604.547	463.159	y	300.0	"106.965 387.312 "	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	76	707	529
EVENT	1304712820.720729	57011	1	press	thrust	None
STATE	1304712820.740050	57031	1				K U W	y	603.518	588.144	-1.804	-5.092	132.000	y	604.522	466.159	y	300.0	"87.074 385.221 "	""	A	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n	76	707	529
STATE	1304712820.772394	57063	1				K U W	y	601.538	592.993	-1.980	-4.849	126.000	y	604.451	469.158	y	300.0	"67.184 383.131 "	""	A	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n
STATE	1304712820.805584	57096	1				K U W	y	599.408	597.582	-2.130	-4.589	120.000	y	604.334	472.155	y	300.0	"47.293 381.040 "	""	A	0	0	0	10	U	0	0	55	y	n	y	n	n	n	n	77	796	597
EVENT	1304712820.818501	57109	1	release	thrust	None
STATE	1304712820.838067	57129	1				K U W	y	597.156	601.897	-2.252	-4.315	114.000	y	604.168	475.151	y	300.0	"27.403 378.950 "	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	796	599
STATE	1304712820.871182	57162	1				K U W	y	594.904	606.212	-2.252	-4.315	108.000	y	603.956	478.143	y	300.0	"7.512 376.859 "	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	795	601
EVENT	1304712820.885014	57176	1	bounds_remove	missile	None
STATE	1304712820.904303	57195	1				K U W	y	592.652	610.527	-2.252	-4.315	102.000	y	603.701	481.132	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	795	603
STATE	1304712820.937249	57228	1				K U W	y	590.400	614.842	-2.252	-4.315	96.000	y	603.404	484.118	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	795	604
EVENT	1304712820.950902	57242	1	bonus	cue_disappears	None
STATE	1304712820.970352	57261	1				K U W	y	588.148	619.156	-2.252	-4.315	90.000	y	603.067	487.099	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	794	605
STATE	1304712821.003342	57295	1				K U W	y	585.896	623.471	-2.252	-4.315	84.000	y	602.693	490.075	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	794	605
STATE	1304712821.035524	57327	1				K U W	y	583.644	627.786	-2.252	-4.315	78.000	y	602.282	493.047	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	794	606
STATE	1304712821.068734	57360	1				K U W	y	581.393	632.101	-2.252	-4.315	72.000	y	601.836	496.014	y	300.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	794	608
STATE	1304712821.101720	57393	1				K U W	y	579.141	636.416	-2.252	-4.315	66.000	y	601.357	498.975	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	n	y	n	n	n	n	77	793	609
EVENT	1304712821.115647	57407	1	release	right	None
STATE	1304712821.134856	57427	1				K U W	y	576.889	640.731	-2.252	-4.315	60.000	y	600.847	501.932	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	77	793	610
STATE	1304712821.168135	57460	1				K U W	y	574.637	645.046	-2.252	-4.315	60.000	y	600.306	504.882	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	n	n	n	n	n	n	77	793	610
EVENT	1304712821.182964	57475	1	press	left	None
STATE	1304712821.202396	57494	1				K U W	y	572.385	649.361	-2.252	-4.315	60.000	y	599.737	507.828	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	77	793	612
STATE	1304712821.234400	57526	1				K U W	y	570.133	653.676	-2.252	-4.315	66.000	y	599.140	510.768	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	77	793	612
EVENT	1304712821.248351	57540	1	score-	vlcty	7
EVENT	1304712821.248429	57540	1	score-	flight	7
EVENT	1304712821.248501	57540	1	score+	cntrl	6
EVENT	1304712821.248584	57540	1	score+	flight	6
STATE	1304712821.267846	57560	1				K U W	y	567.881	657.991	-2.252	-4.315	72.000	y	598.517	513.703	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	77	793	612
STATE	1304712821.299615	57591	1				K U W	y	565.629	662.306	-2.252	-4.315	78.000	y	597.869	516.632	y	280.0	""	""	A	0	0	0	10	U	0	0	55	n	y	n	n	n	n	n	77	793	613
EVENT	1304712821.314477	57606	1	press	thrust	None
