event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	distance	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	score_flight	score_fortress	score_mine	score_bonus	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
EVENT	1305128612.838355	90651	1	bounds_remove	shell	None
STATE	1305128612.857931	90670	1				N Q V	y	287.618	42.223	6.000	-0.006	318.000	383	y	498.627	312.598	y	100.0	"457.879 532.493 385.302 199.530 "	"281.004 259.368 415.660 346.433 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n
STATE	1305128612.891553	90704	1				N Q V	y	293.618	42.430	6.000	-0.207	318.000	381	y	496.813	310.208	y	100.0	"469.635 548.674 400.165 212.912 "	"276.376 255.550 412.622 341.259 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n
STATE	1305128612.924069	90736	1				N Q V	y	299.618	42.837	6.000	-0.407	318.000	378	y	495.033	307.794	y	100.0	"481.391 564.854 415.028 226.295 "	"271.748 251.732 409.584 336.085 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n	119	683	370
STATE	1305128612.957066	90769	1				N Q V	y	305.618	43.445	6.000	-0.608	318.000	375	y	493.285	305.355	y	100.0	"493.146 581.034 429.891 239.678 "	"267.119 247.914 406.546 330.910 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n	119	682	370
STATE	1305128612.989785	90802	1				N Q V	y	311.618	44.254	6.000	-0.809	318.000	372	y	491.572	302.893	y	100.0	"504.902 597.215 444.754 253.060 "	"262.491 244.096 403.508 325.736 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n	119	681	369
STATE	1305128613.023081	90836	1				N Q V	y	317.618	45.264	6.000	-1.010	318.000	369	y	489.893	300.407	y	100.0	"516.658 613.395 459.616 266.443 "	"257.862 240.278 400.470 320.562 "	A	0	0	0	10	H	0	0	8	1377	50	60	0	y	n	n	n	n	n	n	119	681	369
EVENT	1305128613.036185	90849	1	collide	missile_1	mine_0
EVENT	1305128613.036290	90849	1	collide	friend_mine	None
EVENT	1305128613.036419	90850	1	score+	mines	20
STATE	1305128613.056048	90869	1				N Q V	y	323.618	46.474	6.000	-1.210	318.000	366	n	-	-	y	100.0	"528.414 629.576 "	"253.234 236.460 397.433 315.388 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	681	369
STATE	1305128613.089400	90903	1				N Q V	y	329.618	47.885	6.000	-1.411	318.000	363	n	-	-	y	100.0	"540.169 645.756 "	"248.605 232.642 394.395 310.214 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	680	369
STATE	1305128613.122807	90936	1				N Q V	y	335.618	49.497	6.000	-1.612	318.000	359	n	-	-	y	100.0	"551.925 661.936 "	"243.977 228.824 391.357 305.040 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	680	369
STATE	1305128613.156112	90969	1				N Q V	y	341.618	51.310	6.000	-1.813	318.000	356	n	-	-	y	100.0	"563.681 678.117 "	"239.348 225.006 388.319 299.866 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	680	369
STATE	1305128613.188359	91001	1				N Q V	y	347.618	53.323	6.000	-2.013	318.000	352	n	-	-	y	100.0	"575.436 694.297 "	"234.720 221.188 385.281 294.692 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	679	368
STATE	1305128613.223625	91036	1				N Q V	y	353.618	55.537	6.000	-2.214	318.000	349	n	-	-	y	100.0	"587.192 710.477 "	"230.092 217.370 382.244 289.517 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	679	368
STATE	1305128613.256128	91068	1				N Q V	y	359.618	57.952	6.000	-2.415	318.000	345	n	-	-	y	100.0	"598.948 726.658 "	"225.463 213.552 379.206 284.343 "	A	0	0	0	10	-	0	0	8	1377	50	80	0	y	n	n	n	n	n	n	119	678	368
EVENT	1305128613.269192	91081	1	score+	flight	34.132036879
EVENT	1305128613.269287	91081	1	score-	vlcty	7
EVENT	1305128613.269354	91082	1	score-	flight	7
EVENT	1305128613.269422	91082	1	score+	cntrl	3.0
EVENT	1305128613.269506	91082	1	score+	flight	3.0
STATE	1305128613.289342	91102	1				N Q V	y	365.618	60.567	6.000	-2.616	318.000	341	n	-	-	y	100.0	"610.704 742.838 "	"220.835 209.734 376.168 279.169 "	A	0	0	0	10	-	0	0	8	1407	50	80	0	y	n	n	n	n	n	n	119	678	367
EVENT	1305128613.303113	91115	1	bonus	target_appears	correct
EVENT	1305128613.303453	91116	1	bonus_available	None	None
STATE	1305128613.323002	91135	1				N Q V	y	371.618	63.384	6.000	-2.816	318.000	337	n	-	-	y	100.0	"622.459 759.018 "	"216.206 205.916 373.130 273.995 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	y	n	n	n	n	n	n	119	678	367
STATE	1305128613.355404	91168	1				N Q V	y	377.618	66.401	6.000	-3.017	318.000	333	n	-	-	y	100.0	"634.215 775.199 "	"211.578 202.098 370.092 268.821 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	y	n	n	n	n	n	n	119	678	366
EVENT	1305128613.370267	91182	1	bounds_remove	missile	None
STATE	1305128613.389819	91202	1				N Q V	y	383.618	69.618	6.000	-3.218	318.000	328	n	-	-	y	100.0	""	"206.949 198.280 367.054 263.647 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	y	n	n	n	n	n	n	119	678	366
STATE	1305128613.422131	91234	1				N Q V	y	389.618	73.037	6.000	-3.418	318.000	324	n	-	-	y	80.0	""	"202.321 194.461 364.017 258.473 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	y	n	n	n	n	n	n
EVENT	1305128613.435982	91248	1	press	right	None
EVENT	1305128613.436082	91248	1	release	thrust	None
STATE	1305128613.455655	91268	1				N Q V	y	395.618	76.656	6.000	-3.619	318.000	319	n	-	-	y	80.0	""	"197.692 190.643 360.979 253.298 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	n	n	y	n	n	n	n
STATE	1305128613.487943	91300	1				N Q V	y	401.618	80.275	6.000	-3.619	312.000	315	n	-	-	y	80.0	""	"193.064 186.825 357.941 248.124 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	n	n	y	n	n	n	n
STATE	1305128613.521451	91334	1				N Q V	y	407.618	83.894	6.000	-3.619	306.000	311	n	-	-	y	80.0	""	"188.436 183.007 354.903 242.950 "	X	0	0	0	10	-	0	0	8	1407	50	80	0	n	n	y	n	n	n	n
EVENT	1305128613.535417	91348	1	press	fire	None
STATE	1305128613.555481	91368	1				N Q V	y	413.618	87.514	6.000	-3.619	300.000	306	n	-	-	y	80.0	"420.843 102.097 "	"183.807 179.189 351.865 237.776 "	X	0	0	0	10	-	0	0	7	1407	50	80	0	n	n	y	y	n	n	n	120	607	156
EVENT	1305128613.567553	91380	1	release	right	None
EVENT	1305128613.567653	91380	1	bonus	target_disappears	None
STATE	1305128613.587292	91399	1				N Q V	y	419.618	91.133	6.000	-3.619	294.000	302	n	-	-	y	80.0	"430.843 119.418 "	"179.179 175.371 348.827 232.602 "	X	0	0	0	10	-	0	0	7	1407	50	80	0	n	n	n	y	n	n	n	120	608	156
EVENT	1305128613.600373	91413	1	release	fire	None
STATE	1305128613.620055	91432	1				N Q V	y	425.618	94.752	6.000	-3.619	294.000	298	n	-	-	y	80.0	"440.843 136.738 "	"174.550 171.553 345.790 227.428 "	X	0	0	0	10	-	0	0	7	1407	50	80	0	n	n	n	n	n	n	n	120	609	155
STATE	1305128613.652897	91465	1				N Q V	y	431.618	98.371	6.000	-3.619	294.000	294	n	-	-	y	80.0	"450.843 154.059 "	"169.922 167.735 342.752 222.254 "	X	0	0	0	10	-	0	0	7	1407	50	80	0	n	n	n	n	n	n	n	120	611	156
STATE	1305128613.686946	91499	1				N Q V	y	437.618	101.991	6.000	-3.619	294.000	291	n	-	-	y	80.0	"460.843 171.379 "	"165.293 163.917 339.714 217.080 "	X	0	0	0	10	-	0	0	7	1407	50	80	0	n	n	n	n	n	n	n	120	612	156
EVENT	1305128613.701720	91514	1	press	fire	None
STATE	1305128613.721576	91534	1				N Q V	y	443.618	105.610	6.000	-3.619	294.000	287	n	-	-	y	80.0	"470.843 188.700 446.769 122.545 "	"160.665 160.099 336.676 211.905 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	n	y	n	n	n	120	613	157
STATE	1305128613.754120	91566	1				N Q V	y	449.618	109.229	6.000	-3.619	294.000	283	n	-	-	y	80.0	"480.843 206.020 454.904 140.816 "	"156.036 156.281 333.638 206.731 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	n	y	n	n	n	120	614	157
STATE	1305128613.786826	91599	1				N Q V	y	455.618	112.848	6.000	-3.619	294.000	280	n	-	-	y	80.0	"490.843 223.341 463.039 159.087 "	"151.408 152.463 330.601 201.557 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	n	y	n	n	n	120	614	157
EVENT	1305128613.801051	91613	1	release	fire	None
STATE	1305128613.820547	91633	1				N Q V	y	461.618	116.468	6.000	-3.619	294.000	277	n	-	-	y	80.0	"500.843 240.661 471.173 177.358 "	"146.780 148.645 327.563 196.383 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	n	n	n	n	n	120	614	157
EVENT	1305128613.834526	91647	1	press	right	None
STATE	1305128613.853928	91666	1				N Q V	y	467.618	120.087	6.000	-3.619	294.000	274	n	-	-	y	80.0	"510.843 257.982 479.308 195.629 "	"142.151 144.827 324.525 191.209 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	652	250
STATE	1305128613.886294	91698	1				N Q V	y	473.618	123.706	6.000	-3.619	288.000	271	n	-	-	y	80.0	"520.843 275.302 487.443 213.900 "	"137.523 141.009 321.487 186.035 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	653	250
STATE	1305128613.919826	91732	1				N Q V	y	479.618	127.325	6.000	-3.619	282.000	268	n	-	-	y	80.0	"530.843 292.623 495.578 232.171 "	"132.894 137.191 318.449 180.861 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	653	252
STATE	1305128613.953326	91766	1				N Q V	y	485.618	130.944	6.000	-3.619	276.000	265	n	-	-	y	80.0	"540.843 309.943 503.712 250.442 "	"128.266 133.373 315.411 175.687 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	653	253
STATE	1305128613.985690	91798	1				N Q V	y	491.618	134.564	6.000	-3.619	270.000	262	n	-	-	y	60.0	"550.843 327.264 511.847 268.713 "	"123.637 129.555 312.374 170.512 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	654	254
STATE	1305128614.019453	91833	1				N Q V	y	497.618	138.183	6.000	-3.619	264.000	260	n	-	-	y	60.0	"560.843 344.584 519.982 286.984 "	"119.009 125.737 309.336 165.338 "	X	0	0	0	10	-	0	0	6	1407	50	80	0	n	n	y	n	n	n	n	121	654	255
EVENT	1305128614.032384	91846	1	release	right	None
EVENT	1305128614.032485	91846	1	press	fire	None
STATE	1305128614.052294	91865	1				N Q V	y	503.618	141.802	6.000	-3.619	258.000	258	n	-	-	y	60.0	"570.843 361.905 528.116 305.254 495.266 160.560 "	"114.380 121.919 306.298 160.164 "	X	0	0	0	10	-	0	0	5	1407	50	80	0	n	n	n	y	n	n	n	121	655	255
STATE	1305128614.083605	91897	1				N Q V	y	509.618	145.421	6.000	-3.619	258.000	256	n	-	-	y	60.0	"580.843 379.225 536.251 323.525 491.107 180.123 "	"109.752 118.100 303.260 154.990 "	X	0	0	0	10	-	0	0	5	1407	50	80	0	n	n	n	y	n	n	n	121	656	256
STATE	1305128614.117071	91930	1				N Q V	y	515.618	149.041	6.000	-3.619	258.000	254	n	-	-	y	60.0	"590.843 396.546 544.386 341.796 486.949 199.686 "	"105.124 114.282 300.222 149.816 "	X	0	0	0	10	-	0	0	5	1407	50	80	0	n	n	n	y	n	n	n	121	656	256
EVENT	1305128614.130361	91944	1	release	fire	None
STATE	1305128614.149896	91963	1				N Q V	y	521.618	152.660	6.000	-3.619	258.000	252	n	-	-	y	60.0	"600.843 413.866 552.521 360.067 482.791 219.249 "	"100.495 110.464 297.184 144.642 "	X	0	0	0	10	-	0	0	5	1407	50	80	0	n	n	n	n	n	n	n	121	656	256
STATE	1305128614.183566	91997	1				N Q V	y	527.618	156.279	6.000	-3.619	258.000	251	n	-	-	y	60.0	"610.843 431.187 560.655 378.338 478.633 238.812 "	"95.867 106.646 294.147 139.468 "	X	0	0	0	10	-	0	0	5	1407	50	80	0	n	n	n	n	n	n	n
EVENT	1305128614.197522	92010	1	press	fire	None
STATE	1305128614.217671	92030	1				N Q V	y	533.618	159.898	6.000	-3.619	258.000	250	n	-	-	y	60.0	"620.843 448.508 568.790 396.609 474.474 258.374 522.940 178.287 "	"91.238 102.828 291.109 134.293 "	X	0	0	0	10	-	0	0	4	1407	50	80	0	n	n	n	y	n	n	n	122	715	337
STATE	1305128614.249361	92062	1				N Q V	y	539.618	163.518	6.000	-3.619	258.000	248	n	-	-	y	60.0	"630.843 465.828 576.925 414.880 470.316 277.937 518.781 197.850 "	"86.610 99.010 288.071 129.119 "	X	0	0	0	10	-	0	0	4	1407	50	80	0	n	n	n	y	n	n	n	122	716	337
STATE	1305128614.282223	92094	1				N Q V	y	545.618	167.137	6.000	-3.619	258.000	248	n	-	-	y	60.0	"640.843 483.149 585.060 433.151 466.158 297.500 514.623 217.413 "	"81.981 95.192 285.033 123.945 "	X	0	0	0	10	-	0	0	4	1407	50	80	0	n	n	n	y	n	n	n	122	716	338
EVENT	1305128614.295627	92108	1	release	fire	None
EVENT	1305128614.295697	92108	1	score+	flight	24.7366398261
EVENT	1305128614.295786	92108	1	score-	vlcty	7
EVENT	1305128614.295853	92108	1	score-	flight	7
EVENT	1305128614.295921	92108	1	score+	cntrl	6
EVENT	1305128614.296003	92108	1	score+	flight	6
STATE	1305128614.315467	92128	1				N Q V	y	551.618	170.756	6.000	-3.619	258.000	247	n	-	-	y	60.0	"650.843 500.469 593.194 451.422 462.000 317.063 510.465 236.976 "	"77.353 91.374 281.995 118.771 "	X	0	0	0	10	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	716	338
EVENT	1305128614.329458	92142	1	press	right	None
STATE	1305128614.348963	92161	1				N Q V	y	557.618	174.375	6.000	-3.619	258.000	246	n	-	-	y	60.0	"660.843 517.790 601.329 469.693 457.842 336.626 506.307 256.539 "	"72.724 87.556 278.957 113.597 "	X	0	0	0	10	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n	122	716	338
STATE	1305128614.381757	92194	1				N Q V	y	563.618	177.995	6.000	-3.619	252.000	246	n	-	-	y	60.0	"670.843 535.110 609.464 487.964 453.683 356.189 502.148 276.102 "	"68.096 83.738 275.920 108.423 "	X	0	0	0	10	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n	122	716	339
EVENT	1305128614.396009	92208	1	release	right	None
EVENT	1305128614.396079	92208	1	collide	missile_2	fortress
EVENT	1305128614.396204	92208	1	bonus	cue_appears	correct
EVENT	1305128614.396265	92208	1	score+	vlner	1
STATE	1305128614.415950	92228	1				N Q V	y	569.618	181.614	6.000	-3.619	246.000	246	n	-	-	y	40.0	"680.843 552.431 617.598 506.234 497.990 295.665 "	"63.468 79.920 272.882 103.249 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	716	340
STATE	1305128614.448888	92261	1				N Q V	y	575.618	185.233	6.000	-3.619	246.000	246	n	-	-	y	40.0	"690.843 569.751 625.733 524.505 493.832 315.228 "	"58.839 76.102 269.844 98.075 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	715	341
STATE	1305128614.481539	92294	1				N Q V	y	581.618	188.852	6.000	-3.619	246.000	246	n	-	-	y	40.0	"700.843 587.072 633.868 542.776 489.674 334.791 "	"54.211 72.284 266.806 92.900 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	715	342
STATE	1305128614.514135	92326	1				N Q V	y	587.618	192.471	6.000	-3.619	246.000	247	n	-	-	y	40.0	"710.843 604.392 642.003 561.047 485.515 354.354 "	"49.582 68.466 263.768 87.726 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	715	342
STATE	1305128614.546800	92359	1				N Q V	y	593.618	196.091	6.000	-3.619	246.000	247	n	-	-	y	40.0	"720.843 621.713 650.137 579.318 481.357 373.917 "	"44.954 64.648 260.731 82.552 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	122	715	342
STATE	1305128614.580445	92393	1				N Q V	y	599.618	199.710	6.000	-3.619	246.000	248	n	-	-	y	40.0	"730.843 639.033 658.272 597.589 477.199 393.480 "	"40.325 60.830 257.693 77.378 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n
STATE	1305128614.613378	92426	1				N Q V	y	605.618	203.329	6.000	-3.619	246.000	249	n	-	-	y	40.0	"740.843 656.354 666.407 615.860 473.041 413.043 "	"35.697 57.012 254.655 72.204 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	656	457
STATE	1305128614.645714	92458	1				N Q V	y	611.618	206.948	6.000	-3.619	246.000	251	n	-	-	y	40.0	"750.843 673.674 674.542 634.131 468.882 432.606 "	"31.068 53.194 251.617 67.030 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	656	457
EVENT	1305128614.659795	92472	1	bonus	cue_disappears	None
STATE	1305128614.679737	92492	1				N Q V	y	617.618	210.568	6.000	-3.619	246.000	252	n	-	-	y	40.0	"760.843 690.995 682.676 652.402 464.724 452.169 "	"26.440 49.376 248.579 61.856 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	656	458
STATE	1305128614.712029	92524	1				N Q V	y	623.618	214.187	6.000	-3.619	246.000	254	n	-	-	y	40.0	"770.843 708.315 690.811 670.673 460.566 471.732 "	"21.812 45.558 245.541 56.682 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	656	459
STATE	1305128614.745414	92558	1				N Q V	y	629.618	217.806	6.000	-3.619	246.000	255	n	-	-	y	40.0	"780.843 725.636 698.946 688.944 456.408 491.295 "	"17.183 41.739 242.504 51.507 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	656	458
STATE	1305128614.779402	92592	1				N Q V	y	635.618	221.425	6.000	-3.619	246.000	257	n	-	-	y	40.0	"790.843 742.956 707.081 707.215 452.250 510.858 "	"12.555 37.921 239.466 46.333 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n	123	657	458
EVENT	1305128614.793254	92605	1	press	right	None
STATE	1305128614.812772	92625	1				N Q V	y	641.618	225.045	6.000	-3.619	246.000	260	n	-	-	y	40.0	"800.843 760.277 715.215 725.485 448.091 530.421 "	"7.926 34.103 236.428 41.159 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n	123	657	458
STATE	1305128614.845299	92657	1				N Q V	y	647.618	228.664	6.000	-3.619	240.000	262	n	-	-	y	20.0	"810.843 777.597 723.350 743.756 443.933 549.984 "	"3.298 30.285 233.390 35.985 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n	123	657	458
EVENT	1305128614.858314	92670	1	bounds_remove	missile	None
EVENT	1305128614.858382	92671	1	bounds_remove	shell	None
STATE	1305128614.877977	92690	1				N Q V	y	653.618	232.283	6.000	-3.619	234.000	264	n	-	-	y	20.0	"731.485 762.027 439.775 569.546 "	"230.352 30.811 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n
STATE	1305128614.912059	92724	1				N Q V	y	659.618	235.902	6.000	-3.619	228.000	267	n	-	-	y	20.0	"739.619 780.298 435.617 589.109 "	"227.314 25.637 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	y	n	n	n	n
EVENT	1305128614.926151	92738	1	release	right	None
EVENT	1305128614.926222	92738	1	bounds_remove	missile	None
STATE	1305128614.946147	92758	1				N Q V	y	665.618	239.521	6.000	-3.619	222.000	270	n	-	-	y	20.0	"431.458 608.672 "	"224.277 20.463 "	A	0	0	0	11	-	0	0	4	1430	50	80	0	n	n	n	n	n	n	n
EVENT	1305128614.958959	92771	1	press	fire	None
STATE	1305128614.978727	92791	1				N Q V	y	671.618	243.141	6.000	-3.619	222.000	273	n	-	-	y	20.0	"427.300 628.235 648.897 254.577 "	"221.239 15.288 "	A	0	0	0	11	-	0	0	3	1430	50	80	0	n	n	n	y	n	n	n	124	806	385
STATE	1305128615.010960	92824	1				N Q V	y	677.618	246.760	6.000	-3.619	222.000	276	n	-	-	y	20.0	"423.142 647.798 634.034 267.960 "	"218.201 10.114 "	A	0	0	0	11	-	0	0	3	1430	50	80	0	n	n	n	y	n	n	n	124	807	385
EVENT	1305128615.024276	92837	1	release	fire	None
STATE	1305128615.043793	92857	1				N Q V	y	683.618	250.379	6.000	-3.619	222.000	279	n	-	-	y	20.0	"418.984 667.361 619.171 281.342 "	"215.163 4.940 "	A	0	0	0	11	-	0	0	3	1430	50	80	0	n	n	n	n	n	n	n	124	808	385
EVENT	1305128615.057757	92871	1	bounds_remove	shell	None
STATE	1305128615.077224	92890	1				N Q V	y	689.618	253.998	6.000	-3.619	222.000	283	n	-	-	y	20.0	"414.825 686.924 604.308 294.725 "	""	A	0	0	0	11	-	0	0	3	1430	50	80	0	n	n	n	n	n	n	n	124	809	385
EVENT	1305128615.090917	92904	1	press	fire	None
STATE	1305128615.110624	92924	1				N Q V	y	695.618	257.618	6.000	-3.619	222.000	286	n	-	-	y	20.0	"410.667 706.487 589.445 308.107 672.897 269.054 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	y	n	n	n	124	810	384
STATE	1305128615.143364	92957	1				N Q V	y	701.618	261.237	6.000	-3.619	222.000	290	n	-	-	y	20.0	"406.509 726.050 574.582 321.490 658.034 282.436 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	y	n	n	n	124	810	384
STATE	1305128615.176021	92989	1				N Q V	y	707.618	264.856	6.000	-3.619	222.000	294	n	-	-	y	20.0	"402.351 745.613 559.719 334.873 643.171 295.819 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	y	n	n	n	124	810	384
EVENT	1305128615.189989	93002	1	release	fire	None
STATE	1305128615.209701	93022	1				N Q V	y	713.618	268.475	6.000	-3.619	222.000	297	n	-	-	y	20.0	"398.193 765.176 544.856 348.255 628.308 309.202 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	n	n	n	n	124	811	385
EVENT	1305128615.222653	93035	1	bounds_remove	missile	None
STATE	1305128615.242067	93054	1				N Q V	y	719.618	272.095	6.000	-3.619	222.000	301	n	-	-	y	20.0	"529.994 361.638 613.445 322.584 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	n	n	n	n	124	811	384
STATE	1305128615.275411	93088	1				N Q V	y	725.618	275.714	6.000	-3.619	222.000	305	n	-	-	y	20.0	"515.131 375.020 598.582 335.967 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	n	n	n	n	n	124	811	384
EVENT	1305128615.290294	93102	1	press	right	None
STATE	1305128615.309735	93122	1				N Q V	y	731.618	279.333	6.000	-3.619	222.000	310	n	-	-	y	20.0	"500.268 388.403 583.719 349.350 "	""	A	0	0	0	11	-	0	0	2	1430	50	80	0	n	n	y	n	n	n	n	124	811	384
EVENT	1305128615.322923	93135	1	score+	flight	31.4499583163
EVENT	1305128615.323018	93135	1	score-	vlcty	7
EVENT	1305128615.323086	93135	1	score-	flight	7
EVENT	1305128615.323153	93135	1	score+	cntrl	3.0
EVENT	1305128615.323238	93135	1	score+	flight	3.0
STATE	1305128615.342822	93155	1				N Q V	y	737.618	282.952	6.000	-3.619	216.000	314	n	-	-	y	20.0	"485.405 401.786 568.856 362.732 "	""	A	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	y	n	n	n	n	124	811	384
STATE	1305128615.375392	93188	1				N Q V	y	743.618	286.572	6.000	-3.619	210.000	318	n	-	-	y	0.0	"470.542 415.168 553.994 376.115 "	""	A	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	y	n	n	n	n	124	811	384
STATE	1305128615.407891	93220	1				N Q V	y	749.618	290.191	6.000	-3.619	204.000	323	n	-	-	y	0.0	"455.679 428.551 539.131 389.497 "	""	A	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	y	n	n	n	n
EVENT	1305128615.421993	93234	1	release	right	None
STATE	1305128615.441457	93254	1				N Q V	y	755.618	293.810	6.000	-3.619	198.000	327	n	-	-	y	0.0	"440.816 441.934 524.268 402.880 "	""	A	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	700	458
STATE	1305128615.473821	93286	1				N Q V	y	761.618	297.429	6.000	-3.619	198.000	332	n	-	-	y	0.0	"425.953 455.316 509.405 416.263 "	""	A	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	699	459
EVENT	1305128615.487828	93300	1	bonus	target_appears	correct
EVENT	1305128615.487916	93300	1	bonus_available	None	None
STATE	1305128615.507690	93320	1				N Q V	y	767.618	301.048	6.000	-3.619	198.000	337	n	-	-	y	0.0	"411.090 468.699 494.542 429.645 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	699	459
STATE	1305128615.540076	93352	1				N Q V	y	773.618	304.668	6.000	-3.619	198.000	342	n	-	-	y	0.0	"396.228 482.081 479.679 443.028 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	698	458
STATE	1305128615.573426	93386	1				N Q V	y	779.618	308.287	6.000	-3.619	198.000	347	n	-	-	y	0.0	"381.365 495.464 464.816 456.410 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	697	458
STATE	1305128615.606357	93419	1				N Q V	y	785.618	311.906	6.000	-3.619	198.000	352	n	-	-	y	0.0	"366.502 508.847 449.953 469.793 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	697	458
STATE	1305128615.639628	93452	1				N Q V	y	791.618	315.525	6.000	-3.619	198.000	357	n	-	-	y	0.0	"351.639 522.229 435.090 483.176 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	697	458
STATE	1305128615.673151	93485	1				N Q V	y	797.618	319.145	6.000	-3.619	198.000	362	n	-	-	y	0.0	"336.776 535.612 420.228 496.558 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	n	n	n	n	n	n	n	125	697	458
EVENT	1305128615.686968	93499	1	press	thrust	None
STATE	1305128615.706434	93519	1				N Q V	y	803.618	322.764	6.000	-3.619	198.000	367	n	-	-	y	0.0	"321.913 548.994 405.365 509.941 "	""	X	0	0	0	11	-	0	0	2	1457	50	80	0	y	n	n	n	n	n	n
